index,lang_id
2998,10
2999,5
3000,5
3001,7
3002,9
3003,5
3004,0
3005,0
3006,0
3007,5
3008,9
3009,4
3010,4
3011,8
3012,10
3013,4
3014,0
3015,0
3016,5
3017,10
3018,2
3019,2
3020,4
3021,10
3022,4
3023,5
3024,3
3025,10
3026,0
3027,5
3028,5
3029,8
3030,7
3031,9
3032,5
3033,9
3034,0
3035,5
3036,4
3037,9
3038,10
3039,9
3040,5
3041,9
3042,3
3043,5
3044,8
3045,2
3046,10
3047,5
3048,0
3049,5
3050,3
3051,5
3052,5
3053,5
3054,8
3055,5
3056,5
3057,3
3058,5
3059,0
3060,0
3061,5
3062,7
3063,8
3064,10
3065,9
3066,3
3067,9
3068,3
3069,6
3070,3
3071,5
3072,0
3073,0
3074,10
3075,0
3076,6
3077,8
3078,5
3079,5
3080,5
3081,8
3082,0
3083,5
3084,7
3085,6
3086,5
3087,5
3088,8
3089,10
3090,5
3091,2
3092,3
3093,4
3094,5
3095,5
3096,8
3097,5
3098,9
3099,9
3100,5
3101,3
3102,5
3103,5
3104,4
3105,3
3106,5
3107,3
3108,10
3109,9
3110,3
3111,5
3112,9
3113,5
3114,5
3115,4
3116,9
3117,0
3118,7
3119,4
3120,10
3121,2
3122,5
3123,9
3124,4
3125,5
3126,5
3127,4
3128,10
3129,10
3130,10
3131,0
3132,5
3133,10
3134,9
3135,9
3136,3
3137,5
3138,10
3139,5
3140,0
3141,3
3142,5
3143,5
3144,5
3145,5
3146,5
3147,7
3148,5
3149,8
3150,5
3151,3
3152,3
3153,9
3154,9
3155,8
3156,9
3157,0
3158,9
3159,9
3160,7
3161,5
3162,9
3163,7
3164,10
3165,9
3166,8
3167,5
3168,0
3169,7
3170,7
3171,5
3172,0
3173,4
3174,4
3175,2
3176,0
3177,8
3178,8
3179,10
3180,7
3181,5
3182,5
3183,5
3184,9
3185,9
3186,8
3187,5
3188,0
3189,5
3190,10
3191,5
3192,7
3193,10
3194,3
3195,9
3196,5
3197,9
3198,4
3199,9
3200,5
3201,9
3202,4
3203,9
3204,0
3205,3
3206,0
3207,0
3208,7
3209,10
3210,3
3211,9
3212,9
3213,5
3214,5
3215,9
3216,5
3217,6
3218,9
3219,5
3220,8
3221,9
3222,7
3223,8
3224,5
3225,7
3226,10
3227,2
3228,3
3229,8
3230,3
3231,0
3232,0
3233,2
3234,2
3235,5
3236,4
3237,9
3238,5
3239,9
3240,5
3241,5
3242,5
3243,7
3244,5
3245,10
3246,4
3247,5
3248,7
3249,8
3250,2
3251,4
3252,9
3253,9
3254,10
3255,9
3256,8
3257,5
3258,5
3259,5
3260,4
3261,8
3262,5
3263,7
3264,7
3265,5
3266,9
3267,5
3268,5
3269,9
3270,7
3271,2
3272,5
3273,2
3274,0
3275,10
3276,3
3277,5
3278,9
3279,5
3280,2
3281,10
3282,5
3283,5
3284,5
3285,10
3286,10
3287,2
3288,2
3289,9
3290,2
3291,10
3292,10
3293,3
3294,10
3295,0
3296,9
3297,9
3298,2
3299,5
3300,4
3301,0
3302,6
3303,3
3304,0
3305,7
3306,5
3307,5
3308,5
3309,8
3310,9
3311,3
3312,3
3313,4
3314,2
3315,2
3316,4
3317,5
3318,5
3319,0
3320,3
3321,10
3322,5
3323,4
3324,8
3325,0
3326,4
3327,3
3328,3
3329,9
3330,0
3331,5
3332,9
3333,10
3334,10
3335,2
3336,9
3337,8
3338,9
3339,8
3340,3
3341,5
3342,7
3343,6
3344,7
3345,8
3346,8
3347,7
3348,7
3349,3
3350,7
3351,8
3352,9
3353,5
3354,7
3355,5
3356,4
3357,0
3358,7
3359,3
3360,9
3361,5
3362,5
3363,5
3364,5
3365,8
3366,5
3367,5
3368,5
3369,7
3370,10
3371,5
3372,5
3373,9
3374,2
3375,7
3376,7
3377,9
3378,5
3379,0
3380,4
3381,9
3382,5
3383,6
3384,9
3385,3
3386,5
3387,5
3388,0
3389,7
3390,4
3391,10
3392,5
3393,3
3394,8
3395,9
3396,8
3397,4
3398,10
3399,5
3400,9
3401,2
3402,8
3403,5
3404,9
3405,5
3406,2
3407,5
3408,5
3409,3
3410,9
3411,5
3412,5
3413,5
3414,0
3415,5
3416,9
3417,2
3418,5
3419,3
3420,8
3421,9
3422,5
3423,10
3424,5
3425,5
3426,3
3427,5
3428,3
3429,2
3430,0
3431,5
3432,5
3433,10
3434,9
3435,3
3436,2
3437,9
3438,0
3439,9
3440,7
3441,8
3442,5
3443,8
3444,8
3445,7
3446,5
3447,5
3448,5
3449,4
3450,2
3451,5
3452,9
3453,0
3454,9
3455,4
3456,5
3457,5
3458,9
3459,5
3460,2
3461,9
3462,5
3463,5
3464,4
3465,10
3466,8
3467,0
3468,7
3469,5
3470,4
3471,2
3472,10
3473,0
3474,7
3475,9
3476,0
3477,0
3478,5
3479,0
3480,6
3481,3
3482,2
3483,3
3484,9
3485,4
3486,9
3487,8
3488,5
3489,5
3490,9
3491,9
3492,2
3493,5
3494,5
3495,3
3496,9
3497,6
3498,5
3499,5
3500,0
3501,9
3502,10
3503,9
3504,9
3505,9
3506,8
3507,8
3508,8
3509,4
3510,8
3511,5
3512,10
3513,2
3514,9
3515,3
3516,10
3517,8
3518,2
3519,8
3520,7
3521,5
3522,8
3523,4
3524,2
3525,7
3526,3
3527,9
3528,10
3529,5
3530,0
3531,8
3532,9
3533,6
3534,8
3535,5
3536,3
3537,8
3538,4
3539,5
3540,6
3541,9
3542,6
3543,5
3544,5
3545,7
3546,5
3547,5
3548,2
3549,5
3550,10
3551,5
3552,5
3553,7
3554,9
3555,9
3556,9
3557,5
3558,5
3559,0
3560,5
3561,3
3562,0
3563,0
3564,3
3565,3
3566,3
3567,0
3568,7
3569,4
3570,5
3571,9
3572,3
3573,0
3574,6
3575,3
3576,2
3577,8
3578,0
3579,8
3580,3
3581,5
3582,6
3583,0
3584,7
3585,9
3586,5
3587,8
3588,9
3589,5
3590,7
3591,2
3592,5
3593,5
3594,5
3595,7
3596,5
3597,7
3598,3
3599,0
3600,5
3601,10
3602,5
3603,5
3604,7
3605,7
3606,0
3607,4
3608,10
3609,3
3610,2
3611,7
3612,5
3613,4
3614,0
3615,5
3616,5
3617,5
3618,2
3619,5
3620,5
3621,10
3622,8
3623,3
3624,2
3625,9
3626,4
3627,3
3628,5
3629,4
3630,3
3631,0
3632,4
3633,0
3634,5
3635,7
3636,5
3637,5
3638,5
3639,4
3640,5
3641,4
3642,7
3643,5
3644,0
3645,0
3646,4
3647,4
3648,9
3649,9
3650,5
3651,7
3652,3
3653,5
3654,6
3655,5
3656,4
3657,3
3658,4
3659,5
3660,10
3661,5
3662,4
3663,10
3664,3
3665,4
3666,3
3667,5
3668,9
3669,5
3670,7
3671,9
3672,7
3673,6
3674,2
3675,5
3676,9
3677,5
3678,10
3679,9
3680,8
3681,2
3682,5
3683,6
3684,5
3685,5
3686,4
3687,6
3688,8
3689,4
3690,4
3691,5
3692,9
3693,9
3694,9
3695,4
3696,4
3697,5
3698,8
3699,5
3700,5
3701,5
3702,9
3703,7
3704,3
3705,9
3706,9
3707,10
3708,7
3709,0
3710,4
3711,5
3712,7
3713,10
3714,5
3715,9
3716,2
3717,0
3718,8
3719,6
3720,5
3721,9
3722,9
3723,10
3724,5
3725,5
3726,0
3727,3
3728,9
3729,6
3730,4
3731,5
3732,8
3733,9
3734,5
3735,9
3736,3
3737,0
3738,5
3739,5
3740,5
3741,6
3742,4
3743,9
3744,9
3745,6
3746,10
3747,10
3748,3
3749,5
3750,10
3751,8
3752,0
3753,6
3754,6
3755,2
3756,6
3757,4
3758,4
3759,5
3760,3
3761,5
3762,3
3763,8
3764,3
3765,3
3766,5
3767,10
3768,5
3769,5
3770,3
3771,5
3772,9
3773,5
3774,4
3775,0
3776,5
3777,5
3778,5
3779,5
3780,5
3781,2
3782,4
3783,4
3784,3
3785,5
3786,0
3787,10
3788,9
3789,10
3790,5
3791,0
3792,10
3793,5
3794,5
3795,0
3796,3
3797,3
3798,5
3799,2
3800,8
3801,9
3802,5
3803,5
3804,5
3805,5
3806,6
3807,4
3808,5
3809,5
3810,5
3811,4
3812,3
3813,5
3814,2
3815,5
3816,3
3817,5
3818,2
3819,10
3820,3
3821,6
3822,8
3823,5
3824,3
3825,9
3826,5
3827,4
3828,0
3829,6
3830,10
3831,5
3832,5
3833,2
3834,5
3835,10
3836,5
3837,2
3838,2
3839,5
3840,5
3841,3
3842,5
3843,5
3844,8
3845,10
3846,8
3847,8
3848,4
3849,6
3850,2
3851,5
3852,3
3853,5
3854,10
3855,3
3856,5
3857,3
3858,0
3859,4
3860,7
3861,10
3862,5
3863,9
3864,9
3865,5
3866,5
3867,0
3868,3
3869,8
3870,5
3871,2
3872,5
3873,5
3874,5
3875,5
3876,5
3877,8
3878,5
3879,9
3880,10
3881,3
3882,9
3883,4
3884,10
3885,4
3886,8
3887,10
3888,5
3889,4
3890,0
3891,10
3892,3
3893,4
3894,4
3895,3
3896,5
3897,9
3898,7
3899,9
3900,8
3901,0
3902,3
3903,5
3904,9
3905,4
3906,3
3907,6
3908,9
3909,5
3910,5
3911,10
3912,9
3913,5
3914,10
3915,0
3916,4
3917,5
3918,10
3919,3
3920,7
3921,5
3922,9
3923,5
3924,8
3925,2
3926,5
3927,5
3928,3
3929,5
3930,10
3931,5
3932,9
3933,4
3934,3
3935,3
3936,9
3937,5
3938,7
3939,0
3940,8
3941,5
3942,8
3943,10
3944,7
3945,5
3946,3
3947,4
3948,9
3949,9
3950,4
3951,6
3952,5
3953,4
3954,5
3955,9
3956,0
3957,5
3958,0
3959,5
3960,8
3961,7
3962,9
3963,8
3964,3
3965,9
3966,9
3967,4
3968,9
3969,10
3970,6
3971,9
3972,9
3973,3
3974,4
3975,5
3976,6
3977,3
3978,3
3979,6
3980,3
3981,7
3982,5
3983,0
3984,3
3985,4
3986,8
3987,9
3988,5
3989,5
3990,5
3991,8
3992,9
3993,0
3994,2
3995,5
3996,5
3997,5
3998,9
3999,3
4000,8
4001,5
4002,10
4003,2
4004,7
4005,10
4006,3
4007,5
4008,9
4009,8
4010,3
4011,9
4012,7
4013,5
4014,5
4015,7
4016,2
4017,10
4018,5
4019,2
4020,9
4021,9
4022,0
4023,3
4024,7
4025,5
4026,5
4027,5
4028,10
4029,10
4030,2
4031,5
4032,9
4033,0
4034,0
4035,6
4036,5
4037,0
4038,4
4039,2
4040,4
4041,5
4042,5
4043,5
4044,9
4045,8
4046,8
4047,8
4048,4
4049,9
4050,5
4051,5
4052,0
4053,2
4054,8
4055,4
4056,5
4057,6
4058,8
4059,5
4060,0
4061,8
4062,8
4063,10
4064,5
4065,4
4066,9
4067,10
4068,0
4069,7
4070,4
4071,10
4072,9
4073,3
4074,9
4075,3
4076,5
4077,8
4078,9
4079,0
4080,4
4081,9
4082,0
4083,4
4084,3
4085,7
4086,0
4087,7
4088,4
4089,5
4090,7
4091,5
4092,7
4093,6
4094,5
4095,9
4096,5
4097,5
4098,5
4099,0
4100,4
4101,5
4102,5
4103,9
4104,6
4105,6
4106,9
4107,5
4108,0
4109,9
4110,5
4111,9
4112,0
4113,9
4114,9
4115,5
4116,5
4117,3
4118,5
4119,8
4120,8
4121,0
4122,3
4123,10
4124,5
4125,5
4126,10
4127,10
4128,4
4129,6
4130,5
4131,9
4132,0
4133,5
4134,3
4135,7
4136,0
4137,10
4138,5
4139,5
4140,5
4141,9
4142,5
4143,3
4144,4
4145,9
4146,8
4147,3
4148,5
4149,6
4150,0
4151,3
4152,10
4153,4
4154,4
4155,0
4156,0
4157,0
4158,9
4159,2
4160,0
4161,9
4162,3
4163,10
4164,7
4165,7
4166,8
4167,7
4168,9
4169,3
4170,6
4171,6
4172,5
4173,9
4174,2
4175,9
4176,8
4177,4
4178,7
4179,10
4180,4
4181,8
4182,9
4183,7
4184,5
4185,5
4186,4
4187,5
4188,5
4189,0
4190,2
4191,3
4192,9
4193,9
4194,0
4195,10
4196,9
4197,5
4198,0
4199,9
4200,9
4201,3
4202,3
4203,3
4204,10
4205,5
4206,5
4207,3
4208,5
4209,10
4210,5
4211,6
4212,5
4213,2
4214,9
4215,5
4216,7
4217,7
4218,8
4219,9
4220,10
4221,3
4222,2
4223,3
4224,9
4225,0
4226,5
4227,5
4228,5
4229,8
4230,10
4231,5
4232,5
4233,7
4234,5
4235,5
4236,0
4237,4
4238,7
4239,3
4240,0
4241,3
4242,5
4243,4
4244,7
4245,5
4246,8
4247,9
4248,5
4249,0
4250,6
4251,9
4252,7
4253,8
4254,9
4255,8
4256,6
4257,2
4258,4
4259,9
4260,5
4261,5
4262,8
4263,3
4264,0
4265,3
4266,3
4267,0
4268,5
4269,10
4270,9
4271,5
4272,10
4273,9
4274,5
4275,10
4276,5
4277,5
4278,9
4279,5
4280,10
4281,8
4282,4
4283,5
4284,5
4285,5
4286,5
4287,5
4288,9
4289,9
4290,10
4291,8
4292,5
4293,5
4294,10
4295,9
4296,7
4297,5
4298,6
4299,7
4300,2
4301,4
4302,3
4303,5
4304,3
4305,3
4306,0
4307,5
4308,0
4309,9
4310,7
4311,4
4312,4
4313,5
4314,2
4315,0
4316,9
4317,5
4318,5
4319,6
4320,10
4321,8
4322,5
4323,5
4324,5
4325,9
4326,3
4327,9
4328,4
4329,8
4330,3
4331,10
4332,8
4333,3
4334,9
4335,3
4336,5
4337,4
4338,8
4339,5
4340,5
4341,10
4342,0
4343,5
4344,5
4345,7
4346,5
4347,4
4348,9
4349,9
4350,0
4351,2
4352,10
4353,5
4354,7
4355,9
4356,5
4357,5
4358,8
4359,10
4360,0
4361,3
4362,4
4363,0
4364,5
4365,4
4366,0
4367,10
4368,3
4369,2
4370,3
4371,9
4372,0
4373,4
4374,5
4375,3
4376,10
4377,8
4378,3
4379,6
4380,5
4381,5
4382,8
4383,2
4384,8
4385,5
4386,5
4387,6
4388,5
4389,5
4390,0
4391,0
4392,3
4393,2
4394,5
4395,10
4396,9
4397,0
4398,5
4399,7
4400,0
4401,3
4402,5
4403,6
4404,5
4405,0
4406,6
4407,5
4408,5
4409,5
4410,5
4411,0
4412,7
4413,8
4414,5
4415,10
4416,3
4417,0
4418,5
4419,4
4420,5
4421,5
4422,5
4423,4
4424,6
4425,6
4426,5
4427,8
4428,3
4429,8
4430,4
4431,5
4432,4
4433,0
4434,7
4435,0
4436,5
4437,3
4438,9
4439,5
4440,2
4441,5
4442,5
4443,8
4444,5
4445,3
4446,3
4447,2
4448,5
4449,4
4450,5
4451,7
4452,2
4453,10
4454,5
4455,10
4456,0
4457,9
4458,10
4459,5
4460,5
4461,3
4462,0
4463,0
4464,7
4465,5
4466,8
4467,5
4468,8
4469,7
4470,8
4471,9
4472,0
4473,7
4474,3
4475,0
4476,9
4477,2
4478,3
4479,8
4480,9
4481,9
4482,3
4483,3
4484,5
4485,5
4486,5
4487,6
4488,9
4489,4
4490,5
4491,6
4492,7
4493,8
4494,5
4495,9
4496,8
4497,5
4498,0
4499,5
4500,3
4501,5
4502,9
4503,3
4504,5
4505,4
4506,8
4507,9
4508,5
4509,8
4510,6
4511,9
4512,5
4513,9
4514,7
4515,9
4516,5
4517,9
4518,4
4519,5
4520,6
4521,6
4522,3
4523,8
4524,8
4525,10
4526,3
4527,5
4528,9
4529,8
4530,9
4531,9
4532,9
4533,5
4534,6
4535,5
4536,4
4537,3
4538,0
4539,6
4540,9
4541,9
4542,0
4543,0
4544,6
4545,7
4546,3
4547,4
4548,8
4549,10
4550,5
4551,10
4552,5
4553,10
4554,5
4555,9
4556,9
4557,7
4558,7
4559,8
4560,5
4561,6
4562,3
4563,5
4564,4
4565,6
4566,4
4567,4
4568,8
4569,5
4570,4
4571,6
4572,9
4573,0
4574,5
4575,5
4576,5
4577,10
4578,5
4579,10
4580,9
4581,7
4582,7
4583,4
4584,2
4585,5
4586,6
4587,5
4588,4
4589,5
4590,3
4591,4
4592,10
4593,7
4594,8
4595,5
4596,5
4597,8
4598,5
4599,2
4600,0
4601,3
4602,8
4603,4
4604,5
4605,5
4606,7
4607,5
4608,0
4609,9
4610,6
4611,0
4612,2
4613,7
4614,0
4615,5
4616,9
4617,5
4618,5
4619,6
4620,5
4621,5
4622,9
4623,9
4624,5
4625,5
4626,5
4627,8
4628,5
4629,7
4630,10
4631,6
4632,5
4633,10
4634,8
4635,6
4636,9
4637,9
4638,5
4639,5
4640,2
4641,5
4642,3
4643,7
4644,7
4645,3
4646,3
4647,3
4648,10
4649,8
4650,2
4651,5
4652,4
4653,8
4654,5
4655,3
4656,5
4657,5
4658,5
4659,7
4660,9
4661,10
4662,9
4663,3
4664,9
4665,0
4666,5
4667,10
4668,5
4669,0
4670,9
4671,9
4672,3
4673,8
4674,2
4675,9
4676,9
4677,9
4678,10
4679,9
4680,5
4681,9
4682,10
4683,10
4684,8
4685,9
4686,0
4687,4
4688,5
4689,5
4690,7
4691,9
4692,2
4693,3
4694,5
4695,8
4696,4
4697,4
4698,9
4699,5
4700,5
4701,0
4702,5
4703,6
4704,10
4705,7
4706,9
4707,8
4708,4
4709,9
4710,2
4711,0
4712,5
4713,3
4714,0
4715,0
4716,9
4717,5
4718,5
4719,9
4720,2
4721,0
4722,3
4723,5
4724,9
4725,4
4726,9
4727,10
4728,6
4729,6
4730,5
4731,3
4732,9
4733,6
4734,5
4735,9
4736,9
4737,7
4738,6
4739,5
4740,7
4741,3
4742,5
4743,4
4744,9
4745,5
4746,5
4747,9
4748,3
4749,5
4750,9
4751,0
4752,10
4753,4
4754,5
4755,3
4756,5
4757,3
4758,6
4759,5
4760,4
4761,3
4762,6
4763,6
4764,5
4765,5
4766,3
4767,4
4768,5
4769,4
4770,8
4771,5
4772,9
4773,4
4774,5
4775,10
4776,3
4777,6
4778,4
4779,2
4780,2
4781,3
4782,8
4783,5
4784,0
4785,0
4786,7
4787,9
4788,8
4789,5
4790,5
4791,10
4792,0
4793,2
4794,5
4795,3
4796,5
4797,8
4798,7
4799,3
4800,0
4801,9
4802,3
4803,5
4804,5
4805,10
4806,5
4807,8
4808,3
4809,5
4810,0
4811,5
4812,9
4813,9
4814,2
4815,3
4816,7
4817,8
4818,7
4819,6
4820,9
4821,2
4822,3
4823,9
4824,4
4825,4
4826,0
4827,5
4828,2
4829,3
4830,5
4831,4
4832,5
4833,5
4834,5
4835,4
4836,10
4837,10
4838,4
4839,2
4840,9
4841,5
4842,5
4843,10
4844,9
4845,9
4846,5
4847,7
4848,0
4849,7
4850,9
4851,0
4852,4
4853,5
4854,2
4855,3
4856,9
4857,3
4858,5
4859,8
4860,5
4861,0
4862,0
4863,5
4864,3
4865,4
4866,9
4867,3
4868,5
4869,9
4870,5
4871,5
4872,4
4873,8
4874,9
4875,10
4876,10
4877,10
4878,8
4879,2
4880,6
4881,9
4882,0
4883,5
4884,2
4885,4
4886,7
4887,5
4888,3
4889,9
4890,5
4891,10
4892,5
4893,3
4894,5
4895,10
4896,0
4897,5
4898,10
4899,3
4900,7
4901,5
4902,5
4903,9
4904,0
4905,10
4906,5
4907,9
4908,4
4909,3
4910,9
4911,4
4912,4
4913,9
4914,3
4915,5
4916,5
4917,5
4918,3
4919,2
4920,3
4921,5
4922,2
4923,7
4924,7
4925,0
4926,0
4927,8
4928,5
4929,5
4930,5
4931,2
4932,10
4933,8
4934,10
4935,8
4936,5
4937,5
4938,5
4939,5
4940,3
4941,8
4942,6
4943,5
4944,5
4945,9
4946,7
4947,5
4948,7
4949,0
4950,9
4951,5
4952,0
4953,3
4954,5
4955,3
4956,7
4957,3
4958,10
4959,5
4960,5
4961,3
4962,5
4963,6
4964,0
4965,4
4966,5
4967,2
4968,2
4969,4
4970,3
4971,6
4972,3
4973,5
4974,5
4975,0
4976,7
4977,7
4978,5
4979,9
4980,10
4981,5
4982,5
4983,7
4984,5
4985,5
4986,3
4987,5
4988,5
4989,8
4990,0
4991,3
4992,5
4993,9
4994,5
4995,5
4996,5
4997,5
4998,9
4999,0
5000,5
5001,4
5002,8
5003,5
5004,4
5005,5
5006,4
5007,5
5008,5
5009,5
5010,5
5011,9
5012,4
5013,8
5014,3
5015,7
5016,4
5017,10
5018,5
5019,9
5020,3
5021,9
5022,10
5023,5
5024,9
5025,5
5026,10
5027,3
5028,5
5029,9
5030,4
5031,8
5032,4
5033,5
5034,0
5035,5
5036,9
5037,9
5038,5
5039,5
5040,7
5041,5
5042,0
5043,4
5044,5
5045,3
5046,5
5047,5
5048,5
5049,5
5050,4
5051,2
5052,4
5053,4
5054,7
5055,5
5056,10
5057,0
5058,9
5059,10
5060,5
5061,4
5062,10
5063,6
5064,10
5065,2
5066,8
5067,4
5068,5
5069,6
5070,3
5071,0
5072,10
5073,8
5074,5
5075,3
5076,0
5077,5
5078,0
5079,8
5080,10
5081,10
5082,5
5083,5
5084,8
5085,7
5086,2
5087,4
5088,9
5089,2
5090,9
5091,9
5092,0
5093,5
5094,4
5095,0
5096,5
5097,5
5098,5
5099,0
5100,5
5101,5
5102,2
5103,5
5104,6
5105,5
5106,4
5107,4
5108,5
5109,5
5110,2
5111,2
5112,3
5113,4
5114,0
5115,2
5116,4
5117,10
5118,6
5119,0
5120,4
5121,5
5122,5
5123,4
5124,3
5125,0
5126,0
5127,10
5128,5
5129,8
5130,9
5131,5
5132,3
5133,5
5134,7
5135,2
5136,5
5137,5
5138,10
5139,9
5140,7
5141,5
5142,9
5143,5
5144,9
5145,7
5146,9
5147,3
5148,8
5149,9
5150,5
5151,0
5152,5
5153,3
5154,7
5155,2
5156,4
5157,4
5158,5
5159,5
5160,5
5161,3
5162,5
5163,4
5164,8
5165,5
5166,3
5167,7
5168,9
5169,10
5170,5
5171,6
5172,10
5173,2
5174,10
5175,5
5176,7
5177,4
5178,8
5179,4
5180,2
5181,7
5182,0
5183,0
5184,4
5185,4
5186,2
5187,4
5188,3
5189,10
5190,9
5191,5
5192,5
5193,5
5194,9
5195,5
5196,8
5197,5
5198,5
5199,4
5200,5
5201,2
5202,3
5203,5
5204,0
5205,0
5206,0
5207,10
5208,2
5209,7
5210,8
5211,2
5212,7
5213,8
5214,4
5215,3
5216,9
5217,0
5218,5
5219,8
5220,10
5221,9
5222,5
5223,5
5224,7
5225,2
5226,0
5227,3
5228,3
5229,9
5230,0
5231,7
5232,4
5233,4
5234,7
5235,3
5236,5
5237,5
5238,5
5239,3
5240,5
5241,5
5242,8
5243,5
5244,7
5245,5
5246,3
5247,9
5248,3
5249,9
5250,5
5251,5
5252,5
5253,5
5254,5
5255,5
5256,2
5257,4
5258,5
5259,10
5260,3
5261,0
5262,5
5263,10
5264,7
5265,3
5266,9
5267,5
5268,8
5269,6
5270,8
5271,4
5272,5
5273,5
5274,5
5275,5
5276,5
5277,0
5278,8
5279,4
5280,5
5281,10
5282,5
5283,2
5284,3
5285,5
5286,4
5287,5
5288,5
5289,7
5290,2
5291,9
5292,4
5293,5
5294,8
5295,9
5296,5
5297,7
5298,3
5299,0
5300,5
5301,5
5302,5
5303,2
5304,5
5305,9
5306,5
5307,0
5308,3
5309,3
5310,4
5311,9
5312,7
5313,9
5314,2
5315,10
5316,5
5317,9
5318,4
5319,4
5320,5
5321,9
5322,5
5323,5
5324,5
5325,8
5326,5
5327,0
5328,9
5329,8
5330,9
5331,2
5332,6
5333,9
5334,2
5335,4
5336,6
5337,0
5338,8
5339,10
5340,5
5341,5
5342,9
5343,8
5344,4
5345,9
5346,5
5347,5
5348,9
5349,8
5350,5
5351,2
5352,4
5353,4
5354,5
5355,3
5356,9
5357,2
5358,10
5359,5
5360,5
5361,3
5362,9
5363,5
5364,3
5365,2
5366,4
5367,10
5368,8
5369,3
5370,0
5371,5
5372,0
5373,7
5374,8
5375,5
5376,3
5377,9
5378,7
5379,5
5380,4
5381,9
5382,5
5383,5
5384,8
5385,2
5386,10
5387,5
5388,5
5389,5
5390,5
5391,7
5392,4
5393,4
5394,6
5395,4
5396,5
5397,5
5398,9
5399,5
5400,4
5401,5
5402,4
5403,3
5404,6
5405,5
5406,2
5407,5
5408,2
5409,5
5410,9
5411,4
5412,5
5413,8
5414,5
5415,8
5416,5
5417,5
5418,5
5419,0
5420,5
5421,3
5422,10
5423,5
5424,5
5425,4
5426,0
5427,2
5428,7
5429,9
5430,3
5431,9
5432,5
5433,5
5434,10
5435,0
5436,5
5437,9
5438,9
5439,8
5440,10
5441,4
5442,8
5443,5
5444,5
5445,4
5446,5
5447,5
5448,4
5449,5
5450,7
5451,10
5452,7
5453,10
5454,3
5455,5
5456,0
5457,7
5458,8
5459,5
5460,5
5461,5
5462,8
5463,3
5464,9
5465,7
5466,5
5467,3
5468,9
5469,8
5470,4
5471,5
5472,8
5473,5
5474,3
5475,4
5476,10
5477,9
5478,5
5479,7
5480,3
5481,3
5482,5
5483,4
5484,5
5485,5
5486,10
5487,5
5488,7
5489,5
5490,9
5491,2
5492,4
5493,6
5494,9
5495,6
5496,8
5497,5
5498,5
5499,7
5500,6
5501,4
5502,4
5503,6
5504,5
5505,0
5506,5
5507,5
5508,3
5509,0
5510,4
5511,5
5512,5
5513,10
5514,3
5515,10
5516,5
5517,3
5518,9
5519,5
5520,8
5521,5
5522,10
5523,9
5524,5
5525,5
5526,8
5527,3
5528,5
5529,4
5530,9
5531,4
5532,6
5533,6
5534,2
5535,5
5536,5
5537,5
5538,4
5539,7
5540,2
5541,8
5542,0
5543,9
5544,6
5545,3
5546,8
5547,4
5548,9
5549,10
5550,0
5551,3
5552,10
5553,5
5554,5
5555,8
5556,9
5557,6
5558,4
5559,2
5560,4
5561,5
5562,9
5563,5
5564,0
5565,0
5566,3
5567,3
5568,7
5569,10
5570,8
5571,7
5572,8
5573,8
5574,4
5575,5
5576,5
5577,7
5578,5
5579,8
5580,4
5581,5
5582,5
5583,5
5584,5
5585,10
5586,4
5587,2
5588,5
5589,5
5590,7
5591,9
5592,3
5593,9
5594,2
5595,5
5596,0
5597,6
5598,2
5599,3
5600,2
5601,0
5602,3
5603,7
5604,4
5605,8
5606,10
5607,6
5608,4
5609,9
5610,3
5611,0
5612,6
5613,0
5614,3
5615,10
5616,5
5617,8
5618,7
5619,8
5620,0
5621,5
5622,5
5623,5
5624,6
5625,9
5626,9
5627,5
5628,6
5629,0
5630,5
5631,4
5632,5
5633,3
5634,5
5635,7
5636,10
5637,10
5638,5
5639,10
5640,5
5641,6
5642,3
5643,9
5644,7
5645,5
5646,7
5647,6
5648,5
5649,3
5650,5
5651,10
5652,5
5653,2
5654,4
5655,2
5656,3
5657,5
5658,4
5659,5
5660,5
5661,9
5662,10
5663,5
5664,0
5665,8
5666,0
5667,5
5668,9
5669,2
5670,2
5671,5
5672,4
5673,0
5674,8
5675,5
5676,8
5677,3
5678,5
5679,3
5680,4
5681,4
5682,5
